"Country Name","Year","GDP_per_capita","region","sub-region","Population","Group","Life_Expectancy_at_Birth"
"Nicaragua","2015",2049.84969,"Americas","Latin America and the Caribbean",6223240,"Female_Life_Expectancy",77.3
"Nicaragua","2010",1503.870423,"Americas","Latin America and the Caribbean",5824065,"Male_Life_Expectancy",71.4
"Nicaragua","2010",1503.870423,"Americas","Latin America and the Caribbean",5824065,"Female_Life_Expectancy",76.7
"Nicaragua","2000",1007.501429,"Americas","Latin America and the Caribbean",5069302,"Male_Life_Expectancy",70.8
"Nicaragua","2000",1007.501429,"Americas","Latin America and the Caribbean",5069302,"Female_Life_Expectancy",75.7
"Niger","2019",553.8950504,"Africa","Sub-Saharan Africa",23310715,"Male_Life_Expectancy",62.1
"Niger","2019",553.8950504,"Africa","Sub-Saharan Africa",23310715,"Female_Life_Expectancy",64.6
"Niger","2015",484.2386326,"Africa","Sub-Saharan Africa",20001663,"Male_Life_Expectancy",60.3
"Niger","2015",484.2386326,"Africa","Sub-Saharan Africa",20001663,"Female_Life_Expectancy",62.9
"Niger","2010",476.8695322,"Africa","Sub-Saharan Africa",16464025,"Male_Life_Expectancy",57.8
"Niger","2010",476.8695322,"Africa","Sub-Saharan Africa",16464025,"Female_Life_Expectancy",60.2
"Niger","2000",197.3414059,"Africa","Sub-Saharan Africa",11331557,"Male_Life_Expectancy",49.7
"Niger","2000",197.3414059,"Africa","Sub-Saharan Africa",11331557,"Female_Life_Expectancy",51
"Nigeria","2019",2229.858696,"Africa","Sub-Saharan Africa",200963599,"Male_Life_Expectancy",61.2
"Nigeria","2019",2229.858696,"Africa","Sub-Saharan Africa",200963599,"Female_Life_Expectancy",64.1
"Nigeria","2015",2687.480145,"Africa","Sub-Saharan Africa",181137448,"Male_Life_Expectancy",59.6
"Nigeria","2015",2687.480145,"Africa","Sub-Saharan Africa",181137448,"Female_Life_Expectancy",62.8
"Nigeria","2010",2280.437424,"Africa","Sub-Saharan Africa",158503197,"Male_Life_Expectancy",57.8
"Nigeria","2010",2280.437424,"Africa","Sub-Saharan Africa",158503197,"Female_Life_Expectancy",60.8
"Nigeria","2000",567.930736,"Africa","Sub-Saharan Africa",122283850,"Male_Life_Expectancy",52.2
"Nigeria","2000",567.930736,"Africa","Sub-Saharan Africa",122283850,"Female_Life_Expectancy",55.2
"Norway","2019",75419.63487,"Europe","Northern Europe",5347896,"Male_Life_Expectancy",81.1
"Norway","2019",75419.63487,"Europe","Northern Europe",5347896,"Female_Life_Expectancy",84.1
"Norway","2015",74355.51586,"Europe","Northern Europe",5188607,"Male_Life_Expectancy",80.3
"Norway","2015",74355.51586,"Europe","Northern Europe",5188607,"Female_Life_Expectancy",83.7
"Norway","2010",87693.79007,"Europe","Northern Europe",4889252,"Male_Life_Expectancy",78.8
"Norway","2010",87693.79007,"Europe","Northern Europe",4889252,"Female_Life_Expectancy",82.9
"Norway","2000",38131.46061,"Europe","Northern Europe",4490967,"Male_Life_Expectancy",75.9
"Norway","2000",38131.46061,"Europe","Northern Europe",4490967,"Female_Life_Expectancy",81.2
"Oman","2019",15343.062,"Asia","Western Asia",4974986,"Male_Life_Expectancy",73
"Oman","2019",15343.062,"Asia","Western Asia",4974986,"Female_Life_Expectancy",75.3
"Oman","2015",16028.61152,"Asia","Western Asia",4267348,"Male_Life_Expectancy",71.4
"Oman","2015",16028.61152,"Asia","Western Asia",4267348,"Female_Life_Expectancy",74.1
"Oman","2010",18712.5763,"Asia","Western Asia",3041434,"Male_Life_Expectancy",69
"Oman","2010",18712.5763,"Asia","Western Asia",3041434,"Female_Life_Expectancy",72.5
"Oman","2000",8601.271932,"Asia","Western Asia",2267973,"Male_Life_Expectancy",67.3
"Oman","2000",8601.271932,"Asia","Western Asia",2267973,"Female_Life_Expectancy",71.5
"Pakistan","2019",1284.702041,"Asia","Southern Asia",216565318,"Male_Life_Expectancy",64.6
"Pakistan","2019",1284.702041,"Asia","Southern Asia",216565318,"Female_Life_Expectancy",66.7
"Pakistan","2015",1356.667756,"Asia","Southern Asia",199426964,"Male_Life_Expectancy",63.1
"Pakistan","2015",1356.667756,"Asia","Southern Asia",199426964,"Female_Life_Expectancy",65.4
"Pakistan","2010",987.409723,"Asia","Southern Asia",179424641,"Male_Life_Expectancy",61.5
"Pakistan","2010",987.409723,"Asia","Southern Asia",179424641,"Female_Life_Expectancy",63.9
"Pakistan","2000",576.1956006,"Asia","Southern Asia",142343578,"Male_Life_Expectancy",59.3
"Pakistan","2000",576.1956006,"Asia","Southern Asia",142343578,"Female_Life_Expectancy",61
"Panama","2019",15731.01603,"Americas","Latin America and the Caribbean",4246439,"Male_Life_Expectancy",76.6
"Panama","2019",15731.01603,"Americas","Latin America and the Caribbean",4246439,"Female_Life_Expectancy",82.1
"Panama","2015",13630.30797,"Americas","Latin America and the Caribbean",3968487,"Male_Life_Expectancy",76.2
"Panama","2015",13630.30797,"Americas","Latin America and the Caribbean",3968487,"Female_Life_Expectancy",81.4
"Panama","2010",8082.028459,"Americas","Latin America and the Caribbean",3642687,"Male_Life_Expectancy",74.6
"Panama","2010",8082.028459,"Americas","Latin America and the Caribbean",3642687,"Female_Life_Expectancy",80.6
"Panama","2000",4060.324493,"Americas","Latin America and the Caribbean",3030328,"Male_Life_Expectancy",74.6
"Panama","2000",4060.324493,"Americas","Latin America and the Caribbean",3030328,"Female_Life_Expectancy",80.1
"Papua New Guinea","2019",2829.170309,"Oceania","Melanesia",8776109,"Male_Life_Expectancy",63.4
"Papua New Guinea","2019",2829.170309,"Oceania","Melanesia",8776109,"Female_Life_Expectancy",67.4
"Papua New Guinea","2015",2679.345589,"Oceania","Melanesia",8107775,"Male_Life_Expectancy",62.6
"Papua New Guinea","2015",2679.345589,"Oceania","Melanesia",8107775,"Female_Life_Expectancy",66.5
"Papua New Guinea","2010",1949.352517,"Oceania","Melanesia",7310507,"Male_Life_Expectancy",61.5
"Papua New Guinea","2010",1949.352517,"Oceania","Melanesia",7310507,"Female_Life_Expectancy",65.4
"Papua New Guinea","2000",602.1869023,"Oceania","Melanesia",5847586,"Male_Life_Expectancy",61.1
"Papua New Guinea","2000",602.1869023,"Oceania","Melanesia",5847586,"Female_Life_Expectancy",65.6
"Paraguay","2019",5414.799138,"Americas","Latin America and the Caribbean",7044636,"Male_Life_Expectancy",73.1
"Paraguay","2019",5414.799138,"Americas","Latin America and the Caribbean",7044636,"Female_Life_Expectancy",78.8
"Paraguay","2015",5406.703857,"Americas","Latin America and the Caribbean",6688746,"Male_Life_Expectancy",72.8
"Paraguay","2015",5406.703857,"Americas","Latin America and the Caribbean",6688746,"Female_Life_Expectancy",78.6
"Paraguay","2010",4355.934939,"Americas","Latin America and the Caribbean",6248020,"Male_Life_Expectancy",72.5
"Paraguay","2010",4355.934939,"Americas","Latin America and the Caribbean",6248020,"Female_Life_Expectancy",77.7
"Paraguay","2000",1663.605252,"Americas","Latin America and the Caribbean",5323201,"Male_Life_Expectancy",72.6
"Paraguay","2000",1663.605252,"Americas","Latin America and the Caribbean",5323201,"Female_Life_Expectancy",77.1
"Peru","2019",6977.695784,"Americas","Latin America and the Caribbean",32510453,"Male_Life_Expectancy",78.5
"Peru","2019",6977.695784,"Americas","Latin America and the Caribbean",32510453,"Female_Life_Expectancy",81.3
"Peru","2015",6229.101696,"Americas","Latin America and the Caribbean",30470734,"Male_Life_Expectancy",77.6
"Peru","2015",6229.101696,"Americas","Latin America and the Caribbean",30470734,"Female_Life_Expectancy",80.6
"Peru","2010",5082.354757,"Americas","Latin America and the Caribbean",29027674,"Male_Life_Expectancy",75.6
"Peru","2010",5082.354757,"Americas","Latin America and the Caribbean",29027674,"Female_Life_Expectancy",78.9
"Peru","2000",1955.588006,"Americas","Latin America and the Caribbean",26459944,"Male_Life_Expectancy",72.9
"Peru","2000",1955.588006,"Americas","Latin America and the Caribbean",26459944,"Female_Life_Expectancy",75.9
"Philippines","2019",3485.084218,"Asia","South-eastern Asia",108116615,"Male_Life_Expectancy",67.4
"Philippines","2019",3485.084218,"Asia","South-eastern Asia",108116615,"Female_Life_Expectancy",73.6
"Philippines","2015",3001.040371,"Asia","South-eastern Asia",102113212,"Male_Life_Expectancy",67.1
"Philippines","2015",3001.040371,"Asia","South-eastern Asia",102113212,"Female_Life_Expectancy",73.7
"Philippines","2010",2217.474009,"Asia","South-eastern Asia",93966780,"Male_Life_Expectancy",66.6
"Philippines","2010",2217.474009,"Asia","South-eastern Asia",93966780,"Female_Life_Expectancy",73.5
"Philippines","2000",1072.809064,"Asia","South-eastern Asia",77991755,"Male_Life_Expectancy",65.5
"Philippines","2000",1072.809064,"Asia","South-eastern Asia",77991755,"Female_Life_Expectancy",72.9
"Poland","2019",15692.50703,"Europe","Eastern Europe",37970874,"Male_Life_Expectancy",74.5
"Poland","2019",15692.50703,"Europe","Eastern Europe",37970874,"Female_Life_Expectancy",81.9
"Poland","2015",12578.49547,"Europe","Eastern Europe",37986412,"Male_Life_Expectancy",73.4
"Poland","2015",12578.49547,"Europe","Eastern Europe",37986412,"Female_Life_Expectancy",81.1
"Poland","2010",12613.011,"Europe","Eastern Europe",38042794,"Male_Life_Expectancy",72.1
"Poland","2010",12613.011,"Europe","Eastern Europe",38042794,"Female_Life_Expectancy",80.4
"Poland","2000",4501.454067,"Europe","Eastern Europe",38258629,"Male_Life_Expectancy",69.5
"Poland","2000",4501.454067,"Europe","Eastern Europe",38258629,"Female_Life_Expectancy",77.9
"Portugal","2019",23252.05852,"Europe","Southern Europe",10269417,"Male_Life_Expectancy",78.6
"Portugal","2019",23252.05852,"Europe","Southern Europe",10269417,"Female_Life_Expectancy",84.4
"Portugal","2015",19242.36647,"Europe","Southern Europe",10358076,"Male_Life_Expectancy",77.9
"Portugal","2015",19242.36647,"Europe","Southern Europe",10358076,"Female_Life_Expectancy",83.7
"Portugal","2010",22498.69086,"Europe","Southern Europe",10573100,"Male_Life_Expectancy",76.6
"Portugal","2010",22498.69086,"Europe","Southern Europe",10573100,"Female_Life_Expectancy",82.7
"Portugal","2000",11497.75346,"Europe","Southern Europe",10289898,"Male_Life_Expectancy",73.1
"Portugal","2000",11497.75346,"Europe","Southern Europe",10289898,"Female_Life_Expectancy",80.1
"Qatar","2019",62088.06183,"Asia","Western Asia",2832067,"Male_Life_Expectancy",78
"Qatar","2019",62088.06183,"Asia","Western Asia",2832067,"Female_Life_Expectancy",76.6
"Qatar","2015",63039.06349,"Asia","Western Asia",2565710,"Male_Life_Expectancy",77.2
"Qatar","2015",63039.06349,"Asia","Western Asia",2565710,"Female_Life_Expectancy",75.9
"Qatar","2010",67403.1603,"Asia","Western Asia",1856327,"Male_Life_Expectancy",75
"Qatar","2010",67403.1603,"Asia","Western Asia",1856327,"Female_Life_Expectancy",73.9
"Qatar","2000",29976.11704,"Asia","Western Asia",592468,"Male_Life_Expectancy",71.1
"Qatar","2000",29976.11704,"Asia","Western Asia",592468,"Female_Life_Expectancy",71.7
"North Macedonia","2019",6022.216179,"Europe","Southern Europe",2083459,"Male_Life_Expectancy",72.8
"North Macedonia","2019",6022.216179,"Europe","Southern Europe",2083459,"Female_Life_Expectancy",76.9
"North Macedonia","2015",4840.273123,"Europe","Southern Europe",2079328,"Male_Life_Expectancy",71.7
"North Macedonia","2015",4840.273123,"Europe","Southern Europe",2079328,"Female_Life_Expectancy",75.9
"North Macedonia","2010",4542.899717,"Europe","Southern Europe",2070741,"Male_Life_Expectancy",70.9
"North Macedonia","2010",4542.899717,"Europe","Southern Europe",2070741,"Female_Life_Expectancy",75.4
"North Macedonia","2000",1854.145956,"Europe","Southern Europe",2034819,"Male_Life_Expectancy",68.9
"North Macedonia","2000",1854.145956,"Europe","Southern Europe",2034819,"Female_Life_Expectancy",73.5
"Romania","2019",12919.52964,"Europe","Eastern Europe",19356544,"Male_Life_Expectancy",72
"Romania","2019",12919.52964,"Europe","Eastern Europe",19356544,"Female_Life_Expectancy",79.3
"Romania","2015",8969.148921,"Europe","Eastern Europe",19815616,"Male_Life_Expectancy",71.3
"Romania","2015",8969.148921,"Europe","Eastern Europe",19815616,"Female_Life_Expectancy",78.4
"Romania","2010",8214.076893,"Europe","Eastern Europe",20246871,"Male_Life_Expectancy",70.1
"Romania","2010",8214.076893,"Europe","Eastern Europe",20246871,"Female_Life_Expectancy",77.4
"Romania","2000",1659.90764,"Europe","Eastern Europe",22442971,"Male_Life_Expectancy",68
"Romania","2000",1659.90764,"Europe","Eastern Europe",22442971,"Female_Life_Expectancy",74.9
"Russian Federation","2019",11584.99538,"Europe","Eastern Europe",144373535,"Male_Life_Expectancy",68.2
"Russian Federation","2019",11584.99538,"Europe","Eastern Europe",144373535,"Female_Life_Expectancy",78
"Russian Federation","2015",9313.013625,"Europe","Eastern Europe",144096870,"Male_Life_Expectancy",65.8
"Russian Federation","2015",9313.013625,"Europe","Eastern Europe",144096870,"Female_Life_Expectancy",76.6
"Russian Federation","2010",10674.99578,"Europe","Eastern Europe",142849468,"Male_Life_Expectancy",62.9
"Russian Federation","2010",10674.99578,"Europe","Eastern Europe",142849468,"Female_Life_Expectancy",74.7
"Russian Federation","2000",1771.594059,"Europe","Eastern Europe",146596869,"Male_Life_Expectancy",59
"Russian Federation","2000",1771.594059,"Europe","Eastern Europe",146596869,"Female_Life_Expectancy",72.3
"Rwanda","2019",820.0252417,"Africa","Sub-Saharan Africa",12626950,"Male_Life_Expectancy",66.9
"Rwanda","2019",820.0252417,"Africa","Sub-Saharan Africa",12626950,"Female_Life_Expectancy",71.2
"Rwanda","2015",751.6393697,"Africa","Sub-Saharan Africa",11369071,"Male_Life_Expectancy",65.5
"Rwanda","2015",751.6393697,"Africa","Sub-Saharan Africa",11369071,"Female_Life_Expectancy",69.8
"Rwanda","2010",610.0124006,"Africa","Sub-Saharan Africa",10039338,"Male_Life_Expectancy",62.3
"Rwanda","2010",610.0124006,"Africa","Sub-Saharan Africa",10039338,"Female_Life_Expectancy",66.5
"Rwanda","2000",260.7780161,"Africa","Sub-Saharan Africa",7933681,"Male_Life_Expectancy",45.9
"Rwanda","2000",260.7780161,"Africa","Sub-Saharan Africa",7933681,"Female_Life_Expectancy",49.2
"Samoa","2019",4324.014018,"Oceania","Polynesia",197097,"Male_Life_Expectancy",69.2
"Samoa","2019",4324.014018,"Oceania","Polynesia",197097,"Female_Life_Expectancy",71.8
"Samoa","2015",4073.66601,"Oceania","Polynesia",193513,"Male_Life_Expectancy",68.7
"Samoa","2015",4073.66601,"Oceania","Polynesia",193513,"Female_Life_Expectancy",71.5
"Samoa","2010",3566.362378,"Oceania","Polynesia",185949,"Male_Life_Expectancy",68.1
"Samoa","2010",3566.362378,"Oceania","Polynesia",185949,"Female_Life_Expectancy",71.2
"Samoa","2000",1542.066736,"Oceania","Polynesia",174454,"Male_Life_Expectancy",66.5
"Samoa","2000",1542.066736,"Oceania","Polynesia",174454,"Female_Life_Expectancy",70.8
"Sao Tome and Principe","2019",1946.643614,"Africa","Sub-Saharan Africa",215056,"Male_Life_Expectancy",68.8
"Sao Tome and Principe","2019",1946.643614,"Africa","Sub-Saharan Africa",215056,"Female_Life_Expectancy",72
"Sao Tome and Principe","2015",1584.82776,"Africa","Sub-Saharan Africa",199432,"Male_Life_Expectancy",68
"Sao Tome and Principe","2015",1584.82776,"Africa","Sub-Saharan Africa",199432,"Female_Life_Expectancy",71.1
"Sao Tome and Principe","2010",1090.264878,"Africa","Sub-Saharan Africa",180371,"Male_Life_Expectancy",66.9
"Sao Tome and Principe","2010",1090.264878,"Africa","Sub-Saharan Africa",180371,"Female_Life_Expectancy",69.5
"Saudi Arabia","2019",23139.79866,"Asia","Western Asia",34268528,"Male_Life_Expectancy",73.1
"Saudi Arabia","2019",23139.79866,"Asia","Western Asia",34268528,"Female_Life_Expectancy",76.1
"Saudi Arabia","2015",20627.93278,"Asia","Western Asia",31717667,"Male_Life_Expectancy",71.7
"Saudi Arabia","2015",20627.93278,"Asia","Western Asia",31717667,"Female_Life_Expectancy",75.2
"Saudi Arabia","2010",19262.55252,"Asia","Western Asia",27421461,"Male_Life_Expectancy",70.4
"Saudi Arabia","2010",19262.55252,"Asia","Western Asia",27421461,"Female_Life_Expectancy",73.7
"Saudi Arabia","2000",9171.330145,"Asia","Western Asia",20663843,"Male_Life_Expectancy",69.6
"Saudi Arabia","2000",9171.330145,"Asia","Western Asia",20663843,"Female_Life_Expectancy",71.6
"Senegal","2019",1446.830965,"Africa","Sub-Saharan Africa",16296364,"Male_Life_Expectancy",66.8
"Senegal","2019",1446.830965,"Africa","Sub-Saharan Africa",16296364,"Female_Life_Expectancy",70.1
"Senegal","2015",1219.248662,"Africa","Sub-Saharan Africa",14578459,"Male_Life_Expectancy",65.5
"Senegal","2015",1219.248662,"Africa","Sub-Saharan Africa",14578459,"Female_Life_Expectancy",68.8
"Senegal","2010",1280.22547,"Africa","Sub-Saharan Africa",12678148,"Male_Life_Expectancy",63.7
"Senegal","2010",1280.22547,"Africa","Sub-Saharan Africa",12678148,"Female_Life_Expectancy",67.2
"Senegal","2000",604.654066,"Africa","Sub-Saharan Africa",9797734,"Male_Life_Expectancy",56.9
"Senegal","2000",604.654066,"Africa","Sub-Saharan Africa",9797734,"Female_Life_Expectancy",60.3
"Serbia","2019",7411.836116,"Europe","Southern Europe",6944975,"Male_Life_Expectancy",73.5
"Serbia","2019",7411.836116,"Europe","Southern Europe",6944975,"Female_Life_Expectancy",78.3
"Serbia","2015",5588.980728,"Europe","Southern Europe",7095383,"Male_Life_Expectancy",72.7
"Serbia","2015",5588.980728,"Europe","Southern Europe",7095383,"Female_Life_Expectancy",77.8
"Serbia","2010",5735.422857,"Europe","Southern Europe",7291436,"Male_Life_Expectancy",71.6
"Serbia","2010",5735.422857,"Europe","Southern Europe",7291436,"Female_Life_Expectancy",76.8
"Serbia","2000",914.7857199,"Europe","Southern Europe",7516346,"Male_Life_Expectancy",68.7
"Serbia","2000",914.7857199,"Europe","Southern Europe",7516346,"Female_Life_Expectancy",74.3
"Seychelles","2019",17448.27029,"Africa","Sub-Saharan Africa",97625,"Male_Life_Expectancy",70
"Seychelles","2019",17448.27029,"Africa","Sub-Saharan Africa",97625,"Female_Life_Expectancy",77.1
"Seychelles","2015",14745.34146,"Africa","Sub-Saharan Africa",93419,"Male_Life_Expectancy",70
"Seychelles","2015",14745.34146,"Africa","Sub-Saharan Africa",93419,"Female_Life_Expectancy",76.8
"Seychelles","2010",10804.68447,"Africa","Sub-Saharan Africa",89770,"Male_Life_Expectancy",69.6
"Seychelles","2010",10804.68447,"Africa","Sub-Saharan Africa",89770,"Female_Life_Expectancy",76.8
"Seychelles","2000",7578.851053,"Africa","Sub-Saharan Africa",81131,"Male_Life_Expectancy",67.8
"Seychelles","2000",7578.851053,"Africa","Sub-Saharan Africa",81131,"Female_Life_Expectancy",76.3
"Sierra Leone","2019",527.5336344,"Africa","Sub-Saharan Africa",7813215,"Male_Life_Expectancy",59.6
"Sierra Leone","2019",527.5336344,"Africa","Sub-Saharan Africa",7813215,"Female_Life_Expectancy",61.9
"Sierra Leone","2015",588.2284527,"Africa","Sub-Saharan Africa",7171914,"Male_Life_Expectancy",55.9
"Sierra Leone","2015",588.2284527,"Africa","Sub-Saharan Africa",7171914,"Female_Life_Expectancy",57.9
"Sierra Leone","2010",401.8350014,"Africa","Sub-Saharan Africa",6415634,"Male_Life_Expectancy",53.7
"Sierra Leone","2010",401.8350014,"Africa","Sub-Saharan Africa",6415634,"Female_Life_Expectancy",55.8
"Sierra Leone","2000",138.6986922,"Africa","Sub-Saharan Africa",4584571,"Male_Life_Expectancy",46.8
"Sierra Leone","2000",138.6986922,"Africa","Sub-Saharan Africa",4584571,"Female_Life_Expectancy",50.7
"Singapore","2019",65233.28244,"Asia","South-eastern Asia",5703569,"Male_Life_Expectancy",81
"Singapore","2019",65233.28244,"Asia","South-eastern Asia",5703569,"Female_Life_Expectancy",85.5
"Singapore","2015",55646.61875,"Asia","South-eastern Asia",5535002,"Male_Life_Expectancy",80.7
"Singapore","2015",55646.61875,"Asia","South-eastern Asia",5535002,"Female_Life_Expectancy",84.9
"Singapore","2010",47236.96023,"Asia","South-eastern Asia",5076732,"Male_Life_Expectancy",79.4
"Singapore","2010",47236.96023,"Asia","South-eastern Asia",5076732,"Female_Life_Expectancy",84
"Singapore","2000",23852.32703,"Asia","South-eastern Asia",4027887,"Male_Life_Expectancy",76.2
"Singapore","2000",23852.32703,"Asia","South-eastern Asia",4027887,"Female_Life_Expectancy",80.7
"Slovenia","2019",25946.18219,"Europe","Southern Europe",2087946,"Male_Life_Expectancy",78.6
"Slovenia","2019",25946.18219,"Europe","Southern Europe",2087946,"Female_Life_Expectancy",84.1
"Slovenia","2015",20881.76693,"Europe","Southern Europe",2063531,"Male_Life_Expectancy",77.6
"Slovenia","2015",20881.76693,"Europe","Southern Europe",2063531,"Female_Life_Expectancy",83.3
"Slovenia","2010",23509.54314,"Europe","Southern Europe",2048583,"Male_Life_Expectancy",76.2
"Slovenia","2010",23509.54314,"Europe","Southern Europe",2048583,"Female_Life_Expectancy",82.7
"Slovenia","2000",10201.30354,"Europe","Southern Europe",1988925,"Male_Life_Expectancy",72.2
"Slovenia","2000",10201.30354,"Europe","Southern Europe",1988925,"Female_Life_Expectancy",79.7
"Solomon Islands","2019",2373.63247,"Oceania","Melanesia",669823,"Male_Life_Expectancy",62.9
"Solomon Islands","2019",2373.63247,"Oceania","Melanesia",669823,"Female_Life_Expectancy",67.9
"Solomon Islands","2015",2167.173826,"Oceania","Melanesia",603118,"Male_Life_Expectancy",62.3
"Solomon Islands","2015",2167.173826,"Oceania","Melanesia",603118,"Female_Life_Expectancy",67.4
"Solomon Islands","2010",1604.20583,"Oceania","Melanesia",527861,"Male_Life_Expectancy",61.3
"Solomon Islands","2010",1604.20583,"Oceania","Melanesia",527861,"Female_Life_Expectancy",66.4
"Solomon Islands","2000",1040.007194,"Oceania","Melanesia",412660,"Male_Life_Expectancy",60.1
"Solomon Islands","2000",1040.007194,"Oceania","Melanesia",412660,"Female_Life_Expectancy",65.2
"South Africa","2019",6001.400814,"Africa","Sub-Saharan Africa",58558270,"Male_Life_Expectancy",62.2
"South Africa","2019",6001.400814,"Africa","Sub-Saharan Africa",58558270,"Female_Life_Expectancy",68.3
"South Africa","2015",5734.633629,"Africa","Sub-Saharan Africa",55386367,"Male_Life_Expectancy",59.8
"South Africa","2015",5734.633629,"Africa","Sub-Saharan Africa",55386367,"Female_Life_Expectancy",65.3
"South Africa","2010",7328.615629,"Africa","Sub-Saharan Africa",51216964,"Male_Life_Expectancy",55
"South Africa","2010",7328.615629,"Africa","Sub-Saharan Africa",51216964,"Female_Life_Expectancy",59.2
"South Africa","2000",3032.427138,"Africa","Sub-Saharan Africa",44967708,"Male_Life_Expectancy",53.1
"South Africa","2000",3032.427138,"Africa","Sub-Saharan Africa",44967708,"Female_Life_Expectancy",58.6
"South Sudan","2015",1119.651333,"Africa","Sub-Saharan Africa",10715658,"Male_Life_Expectancy",59.8
"South Sudan","2015",1119.651333,"Africa","Sub-Saharan Africa",10715658,"Female_Life_Expectancy",64.3
"South Sudan","2010",1535.708184,"Africa","Sub-Saharan Africa",9508364,"Male_Life_Expectancy",59.2
"South Sudan","2010",1535.708184,"Africa","Sub-Saharan Africa",9508364,"Female_Life_Expectancy",63.1
"Spain","2019",29600.37825,"Europe","Southern Europe",47076781,"Male_Life_Expectancy",80.7
"Spain","2019",29600.37825,"Europe","Southern Europe",47076781,"Female_Life_Expectancy",85.7
"Spain","2015",25732.01836,"Europe","Southern Europe",46444832,"Male_Life_Expectancy",79.7
"Spain","2015",25732.01836,"Europe","Southern Europe",46444832,"Female_Life_Expectancy",84.9
"Spain","2010",30502.71971,"Europe","Southern Europe",46576897,"Male_Life_Expectancy",78.8
"Spain","2010",30502.71971,"Europe","Southern Europe",46576897,"Female_Life_Expectancy",84.6
"Spain","2000",14713.06571,"Europe","Southern Europe",40567864,"Male_Life_Expectancy",75.7
"Spain","2000",14713.06571,"Europe","Southern Europe",40567864,"Female_Life_Expectancy",82.5
"Sri Lanka","2019",3853.083693,"Asia","Southern Asia",21803000,"Male_Life_Expectancy",73.8
"Sri Lanka","2019",3853.083693,"Asia","Southern Asia",21803000,"Female_Life_Expectancy",79.8
"Sri Lanka","2015",3843.780672,"Asia","Southern Asia",20970000,"Male_Life_Expectancy",73
"Sri Lanka","2015",3843.780672,"Asia","Southern Asia",20970000,"Female_Life_Expectancy",79.4
"Sri Lanka","2010",2799.648876,"Asia","Southern Asia",20261737,"Male_Life_Expectancy",69.4
"Sri Lanka","2010",2799.648876,"Asia","Southern Asia",20261737,"Female_Life_Expectancy",77.3
"Sri Lanka","2000",869.6965166,"Asia","Southern Asia",18777601,"Male_Life_Expectancy",67.9
"Sri Lanka","2000",869.6965166,"Asia","Southern Asia",18777601,"Female_Life_Expectancy",76.3
"Sudan","2019",441.5056034,"Africa","Northern Africa",42813238,"Male_Life_Expectancy",67.6
"Sudan","2019",441.5056034,"Africa","Northern Africa",42813238,"Female_Life_Expectancy",70.8
"Sudan","2015",1909.738755,"Africa","Northern Africa",38902950,"Male_Life_Expectancy",66.2
"Sudan","2015",1909.738755,"Africa","Northern Africa",38902950,"Female_Life_Expectancy",69.7
"Sudan","2010",1401.477474,"Africa","Northern Africa",34545013,"Male_Life_Expectancy",64.7
"Sudan","2010",1401.477474,"Africa","Northern Africa",34545013,"Female_Life_Expectancy",68.4
"Sudan","2000",366.1728076,"Africa","Northern Africa",27275015,"Male_Life_Expectancy",60.4
"Sudan","2000",366.1728076,"Africa","Northern Africa",27275015,"Female_Life_Expectancy",64.7
"Suriname","2019",6359.833614,"Americas","Latin America and the Caribbean",581363,"Male_Life_Expectancy",68.5
"Suriname","2019",6359.833614,"Americas","Latin America and the Caribbean",581363,"Female_Life_Expectancy",74.6
"Suriname","2015",8562.081369,"Americas","Latin America and the Caribbean",559136,"Male_Life_Expectancy",69.5
"Suriname","2015",8562.081369,"Americas","Latin America and the Caribbean",559136,"Female_Life_Expectancy",75.8
"Suriname","2010",8255.874872,"Americas","Latin America and the Caribbean",529126,"Male_Life_Expectancy",68.7
"Suriname","2010",8255.874872,"Americas","Latin America and the Caribbean",529126,"Female_Life_Expectancy",75.1
"Suriname","2000",2012.281651,"Americas","Latin America and the Caribbean",470944,"Male_Life_Expectancy",67.1
"Suriname","2000",2012.281651,"Americas","Latin America and the Caribbean",470944,"Female_Life_Expectancy",73
"Sweden","2019",51615.02065,"Europe","Northern Europe",10285453,"Male_Life_Expectancy",80.8
"Sweden","2019",51615.02065,"Europe","Northern Europe",10285453,"Female_Life_Expectancy",84
"Sweden","2015",51545.48361,"Europe","Northern Europe",9799186,"Male_Life_Expectancy",80
"Sweden","2015",51545.48361,"Europe","Northern Europe",9799186,"Female_Life_Expectancy",83.5
"Sweden","2010",52869.04429,"Europe","Northern Europe",9378126,"Male_Life_Expectancy",79.4
"Sweden","2010",52869.04429,"Europe","Northern Europe",9378126,"Female_Life_Expectancy",83.1
"Sweden","2000",29624.91267,"Europe","Northern Europe",8872109,"Male_Life_Expectancy",77.3
"Sweden","2000",29624.91267,"Europe","Northern Europe",8872109,"Female_Life_Expectancy",81.8
"Switzerland","2019",81993.72713,"Europe","Western Europe",8574832,"Male_Life_Expectancy",81.8
"Switzerland","2019",81993.72713,"Europe","Western Europe",8574832,"Female_Life_Expectancy",85.1
"Switzerland","2015",82081.59716,"Europe","Western Europe",8282396,"Male_Life_Expectancy",80.6
"Switzerland","2015",82081.59716,"Europe","Western Europe",8282396,"Female_Life_Expectancy",84.5
"Switzerland","2010",74605.72108,"Europe","Western Europe",7824909,"Male_Life_Expectancy",80
"Switzerland","2010",74605.72108,"Europe","Western Europe",7824909,"Female_Life_Expectancy",84.2
